COD INEP;Escola;COD Municipio;Cidade;COD UF;UF;Alunos na região urbana;Alunos na região rural;Total de alunos que não reside em localização diferenciada;Total de alunos residente em área remanescente de quilombo;Total de alunos residente em área indígena;Total de alunos residente em área de assentamento;Total de alunos que não utilizam transporte escolar público;Total de alunos que utilizam transporte escolar público;Total de alunos que não utilizam Tração Animal;Total de alunos que utilizam Tração Animal;Média do IDEB - anos finais;Média do IDEB - Anos iniciais
41063481;SIRLEY JAGAS C E PROFA EF M;4119905;Ponta Grossa;41;PR;496,0;10,0;476,0;;;;492,0;14,0;14,0;;4,4;
41145160;ORIVAL C MARTINS E M VER EI EF;4119905;Ponta Grossa;41;PR;306,0;7,0;309,0;;;;313,0;;;;;7,0
41063139;NOSSA SRA DA GLORIA C E EF M;4119905;Ponta Grossa;41;PR;518,0;16,0;529,0;;;;451,0;83,0;83,0;;4,3;
41378830;ELIAS ZULIAN E M FR EI EF;4119905;Ponta Grossa;41;PR;293,0;1,0;285,0;;;;294,0;;;;;7,1
41552059;INTEGRACAO C EI EF M E NORMAL;4119905;Ponta Grossa;41;PR;429,0;;410,0;;;;429,0;;;;;
41062671;HAYDEE F OLIVEIRA E M PROFA EI EF;4119905;Ponta Grossa;41;PR;263,0;6,0;263,0;;;;269,0;;;;;6,6
41151720;EGDAR ZANONI E M PROF E I E F;4119905;Ponta Grossa;41;PR;673,0;16,0;680,0;;;;689,0;;;;;5,6
41158717;VILA MILITAR CESCAGE C-EF M;4119905;Ponta Grossa;41;PR;126,0;5,0;1,0;;;;129,0;2,0;2,0;;;
41063040;MINERVINA F SCUDLARECK E M PROFA EI EF;4119905;Ponta Grossa;41;PR;213,0;3,0;203,0;;;;216,0;;;;;
41063015;COL NEO MASTER ED INFANTIL ENS FUND E MEDIO;4119905;Ponta Grossa;41;PR;631,0;;;;;;631,0;;;;;
41063260;PLACIDO CARDON E M PROF EI EF;4119905;Ponta Grossa;41;PR;293,0;1,0;286,0;;;;294,0;;;;;6,3
41062434;ELOY AVRECHACK E M PROF EF;4119905;Ponta Grossa;41;PR;8,0;49,0;56,0;;;;6,0;51,0;51,0;;;
41063368;COLEGIO SAGRADO CORACAO DE JESUS;4119905;Ponta Grossa;41;PR;623,0;3,0;;;;;626,0;;;;;
41378857;OSNI VILACA MONGRUEL E M PROF EI EF;4119905;Ponta Grossa;41;PR;422,0;10,0;426,0;;;;239,0;193,0;193,0;;;5,9
41153650;ARAUTOS DO EVANGELHO PONTA GROSSA E EF;4119905;Ponta Grossa;41;PR;27,0;;27,0;;;;27,0;;;;;
41063171;OTHON MADER E M PREF DR EI EF;4119905;Ponta Grossa;41;PR;261,0;1,0;253,0;;;;262,0;;;;;6,6
41386434;MARIA COUTIN RIESEMBERG EM PROFA EI EF;4119905;Ponta Grossa;41;PR;405,0;5,0;395,0;;;;410,0;;;;;5,9
41062167;BRAULINA C QUADROS E M PROFA EI EF;4119905;Ponta Grossa;41;PR;106,0;2,0;102,0;;;;108,0;;;;;7,2
41062620;FREDERICO C DEGRAF E M EI EF;4119905;Ponta Grossa;41;PR;264,0;4,0;259,0;;;;268,0;;;;;6,9
41062906;KAMAL TEBCHERANI E M PROF EI EF;4119905;Ponta Grossa;41;PR;261,0;8,0;261,0;;;;269,0;;;;;6,5
41063201;PEDRO GRZELCZAKI C E PE EF M;4119905;Ponta Grossa;41;PR;374,0;4,0;373,0;;;;332,0;46,0;46,0;;4,2;
41062884;JUDITH M SILVEIRA E M PROFA EI EF;4119905;Ponta Grossa;41;PR;182,0;3,0;179,0;;;;185,0;;;;;7,0
41062574;FARIS A MICHAELE E M PROF EI EF;4119905;Ponta Grossa;41;PR;459,0;1,0;452,0;;;;403,0;57,0;57,0;;;5,5
41062817;JORGE DECHANDT E M PROF EI EF;4119905;Ponta Grossa;41;PR;152,0;1,0;147,0;;;;153,0;;;;;6,6
41576900;PEQUENO PRINCIPE ESCOLA EDUCACAO INFANTIL E ENSINO FUNDAMENTAL;4119905;Ponta Grossa;41;PR;103,0;;;;;;103,0;;;;;
41061888;ALBERTO REBELLO VALENTE E E EF;4119905;Ponta Grossa;41;PR;183,0;3,0;185,0;;;;179,0;7,0;7,0;;5,2;
41062310;CORREIA C E SEN EF M PROFIS;4119905;Ponta Grossa;41;PR;183,0;5,0;184,0;;;;153,0;35,0;35,0;;;
41378849;LOISE F DE LARA E M PROFA EI EF;4119905;Ponta Grossa;41;PR;189,0;8,0;193,0;;;;197,0;;;;;5,9
41062272;INST ED E PROF CESAR P MARTINEZ F M N P;4119905;Ponta Grossa;41;PR;439,0;6,0;440,0;;;;404,0;41,0;41,0;;4,7;
41062957;LUDOVICO ANTONIO EGG E M EI EF;4119905;Ponta Grossa;41;PR;157,0;;156,0;;;;157,0;;;;;7,6
41061861;ADELINO M DE OLIVEIRA E M VER EI EF;4119905;Ponta Grossa;41;PR;114,0;1,0;107,0;;;;115,0;;;;;5,5
41063198;PAULO GROTT E M PROF EI EF;4119905;Ponta Grossa;41;PR;202,0;12,0;207,0;;;;209,0;5,0;5,0;;;6,7
41063317;RAUL P MACHADO E M DR EI EF;4119905;Ponta Grossa;41;PR;511,0;18,0;523,0;;;;518,0;11,0;11,0;;;6,9
41571924;SAO JORGE DE PONTA GROSSA E EI EF;4119905;Ponta Grossa;41;PR;202,0;1,0;198,0;;;;203,0;;;;;
41063155;OSORIO C E GAL EF M;4119905;Ponta Grossa;41;PR;483,0;2,0;479,0;;;;417,0;68,0;68,0;;;
41379730;EVANGELICA CAMINHO DO SABER E EI EF;4119905;Ponta Grossa;41;PR;171,0;2,0;163,0;;;;173,0;;;;;
41569938;ELITE TALES DE MILETO EI EF M;4119905;Ponta Grossa;41;PR;309,0;3,0;9,0;;;;312,0;;;;;
41062035;ARISTEU C PINTO E M PROF EI EF;4119905;Ponta Grossa;41;PR;180,0;2,0;173,0;;;;182,0;;;;;6,8
41062027;PRISMA ARCO IRIS E EI EF;4119905;Ponta Grossa;41;PR;180,0;1,0;177,0;;;;181,0;;;;;
41386426;ZILA B BACH E M PROFA EI EF;4119905;Ponta Grossa;41;PR;401,0;7,0;396,0;;;;408,0;;;;;7,2
41062299;CLAUDIO MASCARENHAS EM PF EI EF;4119905;Ponta Grossa;41;PR;2,0;46,0;48,0;;;;26,0;22,0;22,0;;;7,3
41151739;GUARACY PARANA VIEIRA E M E I E F;4119905;Ponta Grossa;41;PR;261,0;21,0;280,0;;;;273,0;9,0;9,0;;;6,4
41062868;JOSE HOFFMANN E M PREF EI EF;4119905;Ponta Grossa;41;PR;115,0;1,0;113,0;;;;116,0;;;;;8,2
41063180;PASCOALINO PROVISIERO E M EF;4119905;Ponta Grossa;41;PR;2,0;78,0;78,0;;;;40,0;40,0;40,0;;;7,2
41062051;ARNALDO JANSEN C E PE EF M;4119905;Ponta Grossa;41;PR;507,0;;502,0;;;;462,0;45,0;45,0;;5,0;
41386388;PROTAZIO SCHEIFER E M EI EF;4119905;Ponta Grossa;41;PR;160,0;7,0;161,0;;;;167,0;;;;;5,9
41145216;KAZUKO INOUE E M PROFA EI EF;4119905;Ponta Grossa;41;PR;194,0;4,0;188,0;;;;198,0;;;;;6,4
41063350;COLEGIO SAGRADA FAMILIA;4119905;Ponta Grossa;41;PR;735,0;3,0;;;;;738,0;;;;;
41062582;FELICIO FRANCISQUINY E M EI EF;4119905;Ponta Grossa;41;PR;85,0;14,0;97,0;;;;39,0;60,0;60,0;;;7,3
41063163;OTACILIA H OLIVEIRA E M PROFA EI EF;4119905;Ponta Grossa;41;PR;278,0;1,0;274,0;;;;279,0;;;;;7,0
41151712;ALDO BONDE E M GAL E I E F;4119905;Ponta Grossa;41;PR;783,0;16,0;789,0;;;;206,0;593,0;593,0;;;4,7
41062850;JOSE GOMES DO AMARAL C E PROF EFM;4119905;Ponta Grossa;41;PR;699,0;31,0;730,0;;;;463,0;267,0;267,0;;3,8;
41061900;ALDA DOS S REBONATO E M PROFA EI EF;4119905;Ponta Grossa;41;PR;308,0;3,0;307,0;;;;304,0;7,0;7,0;;;7,3
41145186;SHIRLEY A MOURA E M PROFA EI EF;4119905;Ponta Grossa;41;PR;159,0;3,0;157,0;;;;162,0;;;;;6,8
41062892;JULIO TEODORICO C E PROF EF M PROFIS;4119905;Ponta Grossa;41;PR;597,0;;592,0;;;;539,0;58,0;58,0;;5,7;
41063384;SANTA MARIA C E EF M;4119905;Ponta Grossa;41;PR;399,0;19,0;405,0;;;;395,0;23,0;23,0;;;
41375041;AGENORIDAS STADLER E M PROFA EI EF;4119905;Ponta Grossa;41;PR;206,0;4,0;206,0;;;;210,0;;;;;6,7
41062515;ESCOLA BOM PASTOR ESCOLA EDUCACAO INFANTIL ENSINO FUNDAMENTAL;4119905;Ponta Grossa;41;PR;137,0;;;;;;137,0;;;;;
41062345;CYRILLO DOMINGOS RICCI E M EI EF;4119905;Ponta Grossa;41;PR;67,0;4,0;67,0;;;;71,0;;;;;7,9
41062507;ZAHIRA C P MELLO E M PROFA EI EF;4119905;Ponta Grossa;41;PR;561,0;14,0;561,0;;;;509,0;66,0;66,0;;;6,0
41063031;MENELEU A TORRES C E PROF EF M PROFIS;4119905;Ponta Grossa;41;PR;248,0;7,0;242,0;;;;239,0;16,0;16,0;;5,1;
41062523;EDGAR SPONHOLZ E M DR EI EF;4119905;Ponta Grossa;41;PR;347,0;7,0;342,0;;;;244,0;110,0;110,0;;;5,8
41378954;IOLANDO TAQUES FONSECA E E PROF EF;4119905;Ponta Grossa;41;PR;261,0;;254,0;;;;;261,0;261,0;;4,6;
41062124;BENTO MOSSURUNGA C E MTO EFM;4119905;Ponta Grossa;41;PR;360,0;3,0;355,0;;;;354,0;9,0;9,0;;4,9;
41062108;BECKER E SILVA C E PROF EF M;4119905;Ponta Grossa;41;PR;440,0;7,0;442,0;;;;373,0;74,0;74,0;;3,6;
41062701;IDALIA GOES E M PROFA EI EF;4119905;Ponta Grossa;41;PR;78,0;3,0;78,0;;;;81,0;;;;;6,6
41063120;NOLY ZANDER E EI EF MOD ED ESP;4119905;Ponta Grossa;41;PR;39,0;2,0;38,0;;;;22,0;19,0;19,0;;;
41062990;MARIA EULINA S SCHEENA EM PROF EI EF;4119905;Ponta Grossa;41;PR;6,0;75,0;81,0;;;;10,0;71,0;71,0;;;6,8
41378946;DE VILA VELHA E E C EF;4119905;Ponta Grossa;41;PR;;78,0;75,0;;;;36,0;42,0;42,0;;5,4;
41145224;GUITIL FEDERMANN E M PROFA EI EF;4119905;Ponta Grossa;41;PR;443,0;10,0;445,0;;;;436,0;17,0;17,0;;;
41145151;HALIA T GRUBA E E PROFA EF;4119905;Ponta Grossa;41;PR;328,0;1,0;328,0;;;;308,0;21,0;21,0;;;
41153499;DJALMA DE ALMEIDA CESAR E M DEP EI EF;4119905;Ponta Grossa;41;PR;48,0;;47,0;;;;48,0;;;;;7,4
41160126;ALFA PLUS C;4119905;Ponta Grossa;41;PR;349,0;;2,0;;;;349,0;;;;;
41063422;COLEGIO SAGRADA FAMILIA SAO JOSE;4119905;Ponta Grossa;41;PR;372,0;;;;;;372,0;;;;;
41061870;ESCOLA ADVENTISTA PONTA GROSSA EIEF;4119905;Ponta Grossa;41;PR;327,0;3,0;2,0;;;;330,0;;;;;
41155211;COLEGIO SESI PONTA GROSSA;4119905;Ponta Grossa;41;PR;29,0;;;;;;29,0;;;;;
41062965;MANOEL V BITTENCOURT E M PR MAJ EI EF;4119905;Ponta Grossa;41;PR;124,0;;119,0;;;;124,0;;;;;7,4
41378938;FRANCISCO PIRES MACHADO C E EF M;4119905;Ponta Grossa;41;PR;254,0;33,0;283,0;;;1,0;220,0;67,0;67,0;;5,3;
41159578;SAO JORGE C EF M;4119905;Ponta Grossa;41;PR;227,0;3,0;225,0;;;;227,0;3,0;3,0;;;
41146786;MARIA V B RAMOS E M PROFA EI EF;4119905;Ponta Grossa;41;PR;242,0;5,0;244,0;;;;247,0;;;;;6,3
41151844;SANTO ANGELO E - EI EF;4119905;Ponta Grossa;41;PR;202,0;2,0;;;;;204,0;;;;;
41063538;ZAIR S NASCIMENTO E M PROF EI EF;4119905;Ponta Grossa;41;PR;385,0;2,0;369,0;;;;169,0;218,0;218,0;;;6,1
41062710;IVON ZARDO E M PROF EI EF;4119905;Ponta Grossa;41;PR;112,0;2,0;114,0;;;;114,0;;;;;6,8
41062680;HEITOR DITZEL E M PREF EI EF;4119905;Ponta Grossa;41;PR;123,0;2,0;124,0;;;;104,0;21,0;21,0;;;6,9
41062302;COLARES C E PROF EF M;4119905;Ponta Grossa;41;PR;114,0;1,0;112,0;;;;93,0;22,0;22,0;;5,0;
41062612;FLAVIO C GUIMARAES E M SEN EI EF;4119905;Ponta Grossa;41;PR;130,0;;127,0;;;;130,0;;;;;6,8
41062361;DEODORO A QUINTILIANO E M EI EF;4119905;Ponta Grossa;41;PR;136,0;32,0;166,0;;;;137,0;31,0;31,0;;;6,0
41063090;NELSON PEREIRA JORGE E M PROF EI EF;4119905;Ponta Grossa;41;PR;148,0;7,0;151,0;;;;155,0;;;;;6,0
41378911;MARGARETE M MAZUR E E C PROFA EF;4119905;Ponta Grossa;41;PR;2,0;64,0;65,0;;;;2,0;64,0;64,0;;5,4;
41062876;JOSE PINTO ROSAS E M DR EI EF;4119905;Ponta Grossa;41;PR;438,0;11,0;436,0;;;;360,0;89,0;89,0;;;5,9
41145208;SEBASTIAO DOS S SILVA E M PROF EI EF;4119905;Ponta Grossa;41;PR;166,0;2,0;162,0;;;;168,0;;;;;6,4
41354273;EDISON PIETROBELLI C E PROF EF M;4119905;Ponta Grossa;41;PR;499,0;3,0;497,0;;;;473,0;29,0;29,0;;5,1;
41061934;ALVARO A CUNHA ROCHA E REITOR EI EF;4119905;Ponta Grossa;41;PR;288,0;1,0;289,0;;;;289,0;;;;;
41063392;ESCOLA SANTA TERESINHA - EDUCACAO INFANTIL E ENSINO FUNDAMENTAL;4119905;Ponta Grossa;41;PR;588,0;1,0;7,0;;;;589,0;;;;;
41063279;PLAUTO MIRO GUIMARAES E M PREF DR EI EF;4119905;Ponta Grossa;41;PR;261,0;;255,0;;;;261,0;;;;;7,1
41361768;DORAH G DAITSCHMAN C E EF M;4119905;Ponta Grossa;41;PR;238,0;3,0;239,0;;;;240,0;1,0;1,0;;4,8;
41062914;KENNEDY C E PRES EF M PROFIS;4119905;Ponta Grossa;41;PR;319,0;7,0;319,0;;;;297,0;29,0;29,0;;4,9;
41062000;ANTONIO SAMPAIO C E GAL EF M;4119905;Ponta Grossa;41;PR;670,0;7,0;672,0;;;;207,0;470,0;470,0;;4,2;
41062132;ESCOLA EVANGELICA BOAS NOVAS - ED INF E ENS FUND;4119905;Ponta Grossa;41;PR;80,0;;1,0;;;;80,0;;;;;
41061853;ADELAIDE T CHAMMA E M PROF EI EF;4119905;Ponta Grossa;41;PR;169,0;1,0;164,0;;;;170,0;;;;;7,7
41062450;ELZIRA C DE SA C E PROFA EF M PROFIS;4119905;Ponta Grossa;41;PR;801,0;26,0;806,0;;;;713,0;114,0;114,0;;5,1;
41062370;DERCIA DO C NOVISKI E M PROFA EI EF;4119905;Ponta Grossa;41;PR;251,0;4,0;248,0;;;;255,0;;;;;6,1
41386469;ESPERANCA E EI EF MOD ED ESP;4119905;Ponta Grossa;41;PR;42,0;;41,0;;;;27,0;15,0;15,0;;;
41063341;ROSAZUL EDUCACAO INFANTIL E ENSINO FUNDAMENTAL LTDA;4119905;Ponta Grossa;41;PR;61,0;;;;;;61,0;;;;;
41510844;GENY J S RIBAS E E BIL SURD EI EF;4119905;Ponta Grossa;41;PR;11,0;;11,0;;;;;11,0;11,0;;;
41063236;DOROTEU DE PADUA C E FR EF M;4119905;Ponta Grossa;41;PR;307,0;141,0;441,0;;;;206,0;242,0;242,0;;;
41062604;FIORAVANTE SLAVIERO E M EI EF;4119905;Ponta Grossa;41;PR;122,0;1,0;121,0;;;;123,0;;;;;
41389573;MARTA FILIPKOWSKI DE LIMA E M PROF EI EF;4119905;Ponta Grossa;41;PR;217,0;4,0;217,0;;;;221,0;;;;;6,3
41062191;CARLOS ZELESNY C E PE EF M;4119905;Ponta Grossa;41;PR;686,0;24,0;704,0;;;;544,0;166,0;166,0;;5,2;
41062930;LEOPOLDO P ROSAS E M DR EI EF;4119905;Ponta Grossa;41;PR;99,0;1,0;99,0;;;;100,0;;;;;6,3
41063503;31 DE MARCO C E EF M;4119905;Ponta Grossa;41;PR;627,0;4,0;623,0;;;;610,0;21,0;21,0;;4,1;
41063147;NOSSA SRA DAS GRACAS C E EF M;4119905;Ponta Grossa;41;PR;459,0;2,0;459,0;;;;457,0;4,0;4,0;;5,2;
41063376;SANTANA COL ENS FUND ENS MED EDUC PROFIS;4119905;Ponta Grossa;41;PR;867,0;8,0;10,0;;;;875,0;;;;;
41062485;ERNESTO G VILELA E M PREF EI EF;4119905;Ponta Grossa;41;PR;253,0;;251,0;;;;253,0;;;;;6,5
41062493;RUTH HOLZMANN RIBAS E M PROFA EI EF;4119905;Ponta Grossa;41;PR;315,0;2,0;309,0;;;;317,0;;;;;6,6
41062949;LINDA S BACILA C E PROFA EF M;4119905;Ponta Grossa;41;PR;437,0;12,0;447,0;;;;448,0;1,0;1,0;;;
41062698;HUMBERTO CORDEIRO E M EF;4119905;Ponta Grossa;41;PR;153,0;2,0;153,0;;;;155,0;;;;;7,4
41145194;EURICO B ROSAS E M PF ENG EI EF;4119905;Ponta Grossa;41;PR;186,0;2,0;186,0;;;;188,0;;;;;6,2
41145259;MARIA E J SCHIMIDT E M PROFA EI EF;4119905;Ponta Grossa;41;PR;7,0;161,0;167,0;;;;96,0;72,0;72,0;;;6,9
41062388;DESAFIO ESC EDUC INF ENS FUND;4119905;Ponta Grossa;41;PR;146,0;;;;;;146,0;;;;;
41145240;RUBENS E FURSTENBERGER E M PROF EI EF;4119905;Ponta Grossa;41;PR;240,0;3,0;238,0;;;;243,0;;;;;6,4
41062825;JOSE B G VILELA E M PREF EI EF;4119905;Ponta Grossa;41;PR;338,0;4,0;334,0;;;;342,0;;;;;6,8
41151747;MARIO BRAGA RAMOS E M DEP E I E F;4119905;Ponta Grossa;41;PR;368,0;7,0;365,0;;;;375,0;;;;;7,3
41062043;ARMIDA FRARE GRACIA E M PROFA EI EF;4119905;Ponta Grossa;41;PR;389,0;15,0;391,0;;;;355,0;49,0;49,0;;;
41062540;ESPIRITO SANTO C E EF M;4119905;Ponta Grossa;41;PR;328,0;6,0;330,0;;;;321,0;13,0;13,0;;5,2;
41063490;THEODORO B ROSAS E M PREF EI EF;4119905;Ponta Grossa;41;PR;275,0;3,0;273,0;;;;278,0;;;;;6,7
41063287;POLIVALENTE C E EF M PROFIS;4119905;Ponta Grossa;41;PR;247,0;10,0;251,0;;;;248,0;9,0;9,0;;4,4;
41379713;MARIA DOLORES E EF MOD ED ESP;4119905;Ponta Grossa;41;PR;9,0;;9,0;;;;5,0;4,0;4,0;;;
41062469;EPAMINONDAS N RIBAS C E DR EF M PROFIS;4119905;Ponta Grossa;41;PR;465,0;7,0;464,0;;;;471,0;1,0;1,0;;4,7;
41062183;CARLOS R DE MACEDO E M DR EI EF;4119905;Ponta Grossa;41;PR;305,0;1,0;301,0;;;;306,0;;;;;6,7
41061969;AMALIO PINHEIRO C E PROF EF M;4119905;Ponta Grossa;41;PR;552,0;2,0;546,0;;;;465,0;89,0;89,0;;4,5;
41361890;COLEGIO MARISTA SANTA MONICA;4119905;Ponta Grossa;41;PR;471,0;4,0;1,0;;;;475,0;;;;;
41063554;ZENEIDA F SCHNIRMANN E M PROFA EI EF;4119905;Ponta Grossa;41;PR;76,0;101,0;173,0;;;;77,0;100,0;100,0;;;7,2
41062833;JOSE ELIAS DA ROCHA C E EF M;4119905;Ponta Grossa;41;PR;303,0;4,0;304,0;;;;280,0;27,0;27,0;;4,3;
41378962;ANA DIVANIR BORATTO C E EFM;4119905;Ponta Grossa;41;PR;333,0;37,0;361,0;;;;339,0;31,0;31,0;;4,5;
41354052;COLEGIO SAGRADA FAMILIA AUXILIADORA;4119905;Ponta Grossa;41;PR;495,0;1,0;;;;;496,0;;;;;
41063058;MONTEIRO LOBATO E E EF;4119905;Ponta Grossa;41;PR;316,0;18,0;329,0;;;;318,0;16,0;16,0;;5,0;
41062140;MARIA L PEREIRA E M PROFA EI EF;4119905;Ponta Grossa;41;PR;252,0;1,0;249,0;;;;253,0;;;;;7,0
41062795;JOAO MARIA CRUZ E M EI EF;4119905;Ponta Grossa;41;PR;165,0;2,0;163,0;;;;167,0;;;;;7,1
41577892;SANTA MARIA GORETTI ESCOLA EDUCACAO INFANTIL E ENSINO FUNDAMENTAL;4119905;Ponta Grossa;41;PR;211,0;2,0;1,0;;;;213,0;;;;;
41157273;CREATIVE LEARNING CENTER E EI EF;4119905;Ponta Grossa;41;PR;21,0;1,0;20,0;;;;22,0;;;;;
41063309;COL PONTAGROSSENSE-EDUC INF ENS FUND ENS MED;4119905;Ponta Grossa;41;PR;731,0;2,0;;;;;733,0;;;;;
41062744;JESUS DIVINO OPERARIO E E EF;4119905;Ponta Grossa;41;PR;739,0;4,0;735,0;;;;659,0;84,0;84,0;;5,2;
41062280;CLAUDIO G GUIMARAES E M PREF CEL EI EF;4119905;Ponta Grossa;41;PR;432,0;5,0;421,0;;;;437,0;;;;;6,8
41063252;COLEGIO MARISTA PIO XII - EI EF E EM;4119905;Ponta Grossa;41;PR;683,0;;679,0;;;;683,0;;;;;
41062426;ECLEA DOS P HORN E M PROFA EI EF;4119905;Ponta Grossa;41;PR;126,0;2,0;123,0;;;;128,0;;;;;6,5
41062973;MARIA A DE ANDRADE E M PROFA EI EF;4119905;Ponta Grossa;41;PR;379,0;5,0;379,0;;;;384,0;;;;;6,9
41063406;COLEGIO SAO FRANCISCO - EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO;4119905;Ponta Grossa;41;PR;126,0;1,0;5,0;;;;127,0;;;;;
41062442;ELYSEU DE C MELLO E M PR DR EI EF;4119905;Ponta Grossa;41;PR;147,0;5,0;144,0;;;;152,0;;;;;6,2
41063546;ZANONI ROGOSKI E M EI EF;4119905;Ponta Grossa;41;PR;165,0;1,0;166,0;;;;164,0;2,0;2,0;;;6,0
41062558;EUGENIO MALANSKI C E PROF EF M;4119905;Ponta Grossa;41;PR;649,0;;629,0;;;;608,0;41,0;41,0;;4,6;
41062639;FULTON V B MACEDO E M PREF DR EI EF;4119905;Ponta Grossa;41;PR;272,0;7,0;269,0;;;;279,0;;;;;6,6
41378865;JOSE BUGATTI E M PE EI EF;4119905;Ponta Grossa;41;PR;105,0;1,0;102,0;;;;106,0;;;;;7,3
41066359;OURO VERDE C E DE EF M;4117453;Ouro Verde do Oeste;41;PR;254,0;47,0;298,0;;;;266,0;35,0;35,0;;4,9;
41066367;ROMUALDO PEITER E E C EF;4117453;Ouro Verde do Oeste;41;PR;6,0;14,0;20,0;;;;6,0;14,0;14,0;;;
41066278;ARNALDO JANSSEN E M PE EI EF;4117453;Ouro Verde do Oeste;41;PR;311,0;91,0;394,0;;;;324,0;78,0;78,0;;;6,3
41066430;SAO SEBASTIAO E M C EI EF;4117453;Ouro Verde do Oeste;41;PR;;27,0;27,0;;;;1,0;26,0;26,0;;;
41069110;REINALDO ARROSI E M EF;4127700;Toledo;41;PR;195,0;1,0;193,0;;;;196,0;;;;;6,2
41069374;OLIVO BEAL E M EI EF;4127700;Toledo;41;PR;265,0;4,0;266,0;;;;269,0;;;;;6,0
41068688;JOAO ARNALDO RITT C E EF M;4127700;Toledo;41;PR;83,0;89,0;172,0;;;;84,0;88,0;88,0;;5,5;
41145739;GERMANO RHODEN C E IR EF M;4127700;Toledo;41;PR;131,0;7,0;133,0;;;;138,0;;;;5,2;
41068629;ISABEL E M PRINC EI EF;4127700;Toledo;41;PR;;26,0;26,0;;;;7,0;19,0;19,0;;;
41068173;ANDRE ZENERE E M EI EF;4127700;Toledo;41;PR;406,0;20,0;420,0;;;;424,0;2,0;2,0;;;6,4
41068548;FRANCISCO G DE LIMA C E VER EF M;4127700;Toledo;41;PR;293,0;7,0;296,0;;;;300,0;;;;5,9;
41156960;HARBOR BILINGUAL SCHOOL E EI EF;4127700;Toledo;41;PR;71,0;4,0;65,0;;;;75,0;;;;;
41068491;EGON WERNER BERCHT E M EI EF;4127700;Toledo;41;PR;199,0;7,0;203,0;;;;206,0;;;;;7,4
41068980;NOVO HORIZONTE C E EF M;4127700;Toledo;41;PR;410,0;19,0;421,0;;;;427,0;2,0;2,0;;5,4;
41068998;NOVO SARANDI C E C EF M;4127700;Toledo;41;PR;107,0;45,0;151,0;;;;116,0;36,0;36,0;;4,9;
41068599;HENRIQUE BROD E M PROF EI EF;4127700;Toledo;41;PR;508,0;15,0;517,0;;;;515,0;8,0;8,0;;;6,6
41069056;OURO PRETO E E DO C DE EF;4127700;Toledo;41;PR;3,0;20,0;22,0;;;;13,0;10,0;10,0;;;
41068610;COLEGIO VICENTINO IMACULADO CORACAO DE MARIA;4127700;Toledo;41;PR;933,0;30,0;83,0;;;;963,0;;;;;
41068181;ANITA GARIBALDI E M EI EF;4127700;Toledo;41;PR;343,0;15,0;355,0;;;;358,0;;;;;6,2
41532171;IVO WELTER E M EI EF;4127700;Toledo;41;PR;379,0;10,0;385,0;;;;389,0;;;;;6,4
41158768;ALFA PREMIUM C EF E M;4127700;Toledo;41;PR;333,0;5,0;18,0;;;;338,0;;;;;
41069390;TANCREDO DE A NEVES E M PRES EI EF;4127700;Toledo;41;PR;265,0;9,0;271,0;;;;274,0;;;;;6,1
41068483;EDWINO SCHERER E E DO C EF;4127700;Toledo;41;PR;2,0;15,0;17,0;;;;3,0;14,0;14,0;;;
41068378;CARLOS JOAO TREIS E M EI EF;4127700;Toledo;41;PR;164,0;5,0;167,0;;;;169,0;;;;;6,4
41068211;ANTONIO SCAIN E M EI EF;4127700;Toledo;41;PR;130,0;52,0;179,0;;;;130,0;52,0;52,0;;;6,5
41068289;AYRTON SENNA DA SILVA C E EF M PROFIS;4127700;Toledo;41;PR;431,0;27,0;450,0;;;;444,0;14,0;14,0;;5,0;
41068785;LA SALLE C ED INF ENS FUND MEDIO;4127700;Toledo;41;PR;659,0;15,0;1,0;;;;674,0;;;;;
41068637;JARDIM EUROPA C E EF M PROFIS;4127700;Toledo;41;PR;687,0;31,0;703,0;;;;714,0;4,0;4,0;;4,8;
41068807;LUIZ AUGUSTO M REGO C E EF M PROFIS;4127700;Toledo;41;PR;453,0;33,0;473,0;;;;476,0;10,0;10,0;;6,1;
41069412;TOLEDO C COMUNITARIO EI EF M;4127700;Toledo;41;PR;508,0;23,0;523,0;;;;523,0;8,0;8,0;;;
41145755;SHIRLEY M L SAURIN E M EI EF;4127700;Toledo;41;PR;356,0;12,0;362,0;;;;368,0;;;;;7,5
41145747;JARDIM CONCORDIA E M EI EF;4127700;Toledo;41;PR;141,0;6,0;145,0;;;;143,0;4,0;4,0;;;5,9
41069005;NOVO SOBRADINHO E E DO C DE EF;4127700;Toledo;41;PR;9,0;73,0;80,0;;;;18,0;64,0;64,0;;6,2;
41068238;ARI A GOSSLER E M ECOLOG PROF EI EF;4127700;Toledo;41;PR;402,0;30,0;426,0;;;;402,0;30,0;30,0;;;6,9
41069234;SANTO ANTONIO E R M EI EF;4127700;Toledo;41;PR;11,0;20,0;29,0;;;;17,0;14,0;14,0;;;
41068297;BEM ME QUER E EI EF MOD ED ESP;4127700;Toledo;41;PR;50,0;3,0;52,0;;;;18,0;35,0;35,0;;;
41068262;AUGUSTINHO DONIN C E EF M;4127700;Toledo;41;PR;119,0;5,0;123,0;;;;123,0;1,0;1,0;;5,6;
41068416;CAXIAS E M DQ DE EI EF;4127700;Toledo;41;PR;29,0;43,0;72,0;;;;32,0;40,0;40,0;;;6,7
