COD INEP;Escola;COD Municipio;Cidade;COD UF;UF;Total de escolas sem ensino fundamental - anos iniciais;Total de escolas com ensino fundamental - anos iniciais;Total de escolas sem Ensino Fundamental - Anos finais;Total de escolas com Ensino Fundamental - Anos finais;Total de escolas que não tem abastecimento de água da rede pública;Total de escolas que tem abastecimento de água da rede pública;Total de escolas que não não possuem abastecimento de água;Total de escolas que não possuem abastecimento de água;Total de escolas que não não possuem energia elétrica;Total de escolas que não possuem energia elétrica;Total de escolas que não possuem esgoto sanitário da rede pública;Total de escolas que possuem esgoto sanitário da rede pública;Total de escolas que não possuem coleta de lixo periódica;Total de escolas que possuem coleta de lixo periódica;Total de escolas que não possuem laboratório de informática;Total de escolas que possuem laboratório de informática;Total de escolas que não possuem laboratório de ciências;Total de escolas que possuem laboratório de ciências;Total de escolas que não possuem sala para atendimento educacional especializado;Total de escolas que possuem sala para atendimento educacional especializado;Total de escolas que não possuem quadra de esportes;Total de escolas que possuem quadra de esportes;Total de escolas que não possuem biblioteca e/ou sala de leitura;Total de escolas que possuem biblioteca e/ou sala de leitura;Total de de salas de aulas utilizadas na escola;Total de escolas que não possuem equipamento de som;Total de escolas que possuem equipamento de som;Total de escolas que não possuem projetor multimídia;Total de escolas que possuem projetor multimídia;Total de escolas que não possuem acesso à internet;Total de escolas que possuem acesso à internet;Total de escolas que não oferecem AEE;Total de escolas que oferecem AEE não exclusivamente;Total de escolas que oferecem AEE exclusivamente;Total de escolas que não oferecem atividade complementar;Total de escolas que oferecem atividade complementar não exclusivamente;Total de escolas que oferecem atividade complementar exclusivamente;Total de escolas que não possuem ensino fundamental organizado em ciclos;Total de escolas que possuem ensino fundamental organizado em ciclos;Total de escolas fora de localização diferenciada;Total de escolas localizadas em assentamento;Total de escolas localizadas em terra indígena;Total de escolas localizadas em terras remanescentes de quilombos;Total de escolas sem ensino organizado em Alternância;Total de escolas com ensino organizado em Alternância;Total de salas de aulas climatizadas na escola;Total de escolas que não possuemdesktop em uso pelos alunos;Total de escolas que possuem desktop em uso pelos alunos;Total de escolas que não possuem notebook em uso pelos alunos;Total de escolas que possuem notebook em uso pelos alunos;Total de escolas que não possuem tablets em uso pelos alunos;Total de escolas que possuem tablets em uso pelos alunos;Total de escolas que não possuem acesso à internet para os alunos;Total de escolas que possuem acesso à internet para os alunos;Total de escolas que não possuem acesso à internet para uso administrativo;Total de escolas que possuem acesso à internet para uso administrativo;Total de escolas que não possuem acesso à internet para uso nos processos de ensino e aprendizagem;Total de escolas que possuem acesso à internet para uso nos processos de ensino e aprendizagem;Total de escolas que não possuem acervo multimídia;Total de escolas que possuem acervo multimídia;Total de escolas que não possuem instrumentos musicais para conjunto, banda / fanfarra / aulas de música;Total de escolas que possuem instrumentos musicais para conjunto, banda / fanfarra / aulas de música;Média do IDEB - anos finais;Média do IDEB - Anos iniciais
24001759;COLEGIO MARIA AUXILIADORA COSTA;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;14;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;9;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;1,0;;;
24003123;ESCOLA MUNICIPAL RAIMUNDO FERNANDES;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;8;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;5;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;1,0;;;6,9
24070408;ESCOLA MUNICIPAL RAIMUNDA NOGUEIRA DO COUTO;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;15;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;;1,0;;4,8
24002240;EE J M VASCONCELOS ESN 1 E 2 GRAUS;2408003;Mossoró;24;RN;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;;1,0;7;;1,0;;1,0;1,0;;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;5;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;3,1;
24002429;EE MANOEL JOAO ENS DE 1 GRAU;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;7;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;7;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;;
24002356;ESCOLA ESTADUAL ANTONIO DE SOUZA MACHADO;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;8;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;;;1,0;;4;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;4,5
24080284;ESCOLA MUNICIPAL PROFESSOR ANTONIO AMORIM;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;5;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;4;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;5,5
24003492;INSTITUTO GURILANDIA;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;26;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;26;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;1,0;;;
24002550;ESCOLA MUNICIPAL FRANCISCO DE ASSIS NOGUEIRA;2408003;Mossoró;24;RN;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;3;1,0;;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;
24002070;EE ALEIXO ROSA DA SILVA ENS 1 GRAU;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;4;;1,0;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;4;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;
24001600;ESCOLA ESTADUAL EDUCANDARIO ANTONIO BEZERRA DE SALES;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;6;;1,0;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;6;;1,0;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;5,3
24001775;ESCOLA MUNICIPAL MARINEIDE PEREIRA DA CUNHA;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;7;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;2;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;4,2;6,3
24069434;ESCOLA MUNICIPAL ADOLFO SABINO DA SILVA;2408003;Mossoró;24;RN;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;3;1,0;;1,0;;;1,0;1,0;;;1,0;;;1,0;;;1,0;;;1,0;;0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;;
24065170;ESCOLA MUNICIPAL DEUSDETE CECILIO DE ARAUJO;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;6;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;;1,0;;;1,0;;0;;1,0;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;2,8;
24068829;ESCOLA SANTO ANTONIO;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;7;;1,0;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;
24001813;ESCOLA ESTADUAL AMBULATORIO CARDEAL CAMARA;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;7;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;1;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;5,8
24081647;COLEGIO ESTUDIO VISAO;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;15;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;15;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;1,0;;;
24074756;EDUCANDARIO PRINCIPIO DO SABER;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;55;1,0;;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;
24003166;ESCOLA MUNICIPAL SENADOR DUARTE FILHO;2408003;Mossoró;24;RN;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;9;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;
24001953;EE PROF HERMOGENES NOGUEIRA DA COSTA;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;7;1,0;;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;3;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;;5,4
24072427;INSTITUTO VIDA;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;10;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;10;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;
24001899;ESCOLA ESTADUAL DISNEYLANDIA;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;9;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;9;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;;1,0;;6,4
24002267;ESCOLA ESTADUAL MANOEL JUSTINIANO DE MELO;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;9;;1,0;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;9;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;3,6000000000000005;5,0
24002615;ESCOLA MUNICIPAL ANTONIO MENDONCA;2408003;Mossoró;24;RN;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;3;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;;
24002810;ESCOLA MUNICIPAL FRANCISCO FRANCA MATEUS;2408003;Mossoró;24;RN;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;2;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;
24065099;ESCOLA MUNICIPAL IZABEL FERNANDES;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;5;;1,0;1,0;;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;
24066788;CAIC ESCOLA ESTADUAL JERONIMO VINGT ROSADO MAIA;2408003;Mossoró;24;RN;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;11;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;;;1,0;;1;;1,0;;1,0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;
24003298;ESCOLA MUNICIPAL ROTARY;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;6;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;6;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;5,8999999999999995;7,099999999999999
24003417;COLEGIO SAGRADO CORACAO DE MARIA;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;35;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;35;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;1,0;;;
24003310;ESCOLA SANTA ELISABETE;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;9;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;
24086401;COLEGIO CRISTO REDENTOR;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;7;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;7;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;;
24001538;EDUCANDARIO FLAUTINHA MAGICA;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;7;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;;
24003409;EE CENTENARIO DE MOSSORO;2408003;Mossoró;24;RN;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;12;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;4,5;
24003425;INSTITUTO ALVORADA LTDA;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;13;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;4;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;
24002097;ESCOLA ESTADUAL ANTONIO GOMES;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;8;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;8;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;5,3
24079596;ESCOLA MUNICIPAL MARIA DO CEU PEREIRA FERNANDES;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;8;;1,0;1,0;;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;2;;1,0;;1,0;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;;4,8
24002232;ESCOLA ESTADUAL GOVERNADOR DIX-SEPT ROSADO;2408003;Mossoró;24;RN;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;6;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;1,0;;2,9;
24082511;ESCOLA MUNICIPAL SAO ROMAO;2408003;Mossoró;24;RN;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;6;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;;1,0;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;4,1;5,2
24088552;INSTITUTO EDUCACIONAL DOREMI;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;8;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;8;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;1,0;;;
24003042;ESCOLA MUNICIPAL JOAO NICERAS DE MORAIS;2408003;Mossoró;24;RN;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;3;1,0;;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;
24072494;ESCOLA MUNICIPAL DOLORES DO CARMO REBOUCAS;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;1,0;;12;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;2;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;5,200000000000001
24002046;ESCOLA ESTADUAL ABOLICAO IV;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;3;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;1,0;;1,0;;;1,0;1,0;;;1,0;;1,0;;5,2
24002631;ESCOLA MUNICIPAL BENTO JOSE DE FREITAS;2408003;Mossoró;24;RN;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;2;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;
24003530;ESCOLA MUNICIPAL NOSSA SENHORA DAS GRACAS;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;10;1,0;;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;;5,7
24071811;ESCOLA ESTADUAL JERONIMO VINGT ROSADO MAIA;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;10;;1,0;;1,0;1,0;;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;3,3;
24088536;COLEGIO CRESCER;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;5;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;5;1,0;;;1,0;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;
24074675;CENTRO EDUCACIONAL ALFA;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;21;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;7;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;;1,0;;
24079588;COLEGIO EVANGELICO LEONCIO JOSE DE SANTANA;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;10;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;6;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;5,2;6,4
24083305;ESCOLA MUNICIPAL LUIZA DE ALMEIDA GOMES;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1;1,0;;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;
24002127;EE CON ESTEVAM DANTAS ENS DE 1 GRAU;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;7;;1,0;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;1;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;;1,0;;4,7
24003352;ESCOLA ESTADUAL SANTA DELMIRA;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;4;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;4,9
24002160;EE D JAIME CAMARA ENS DE 1 GRAU;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;4;1,0;;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;;1,0;;5,4
24002577;ESCOLA MUNICIPAL CARMELIA DE ALMEIDA;2408003;Mossoró;24;RN;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;3;1,0;;;1,0;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;4,4
24001910;ESCOLA ESTADUAL JOAO PAULO II;2408003;Mossoró;24;RN;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;9;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;9;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;;
24002674;ESCOLA MUNICIPAL CELINA GUIMARAES VIANA;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;8;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;8;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;;1,0;;1,0;4,7;5,5
24001791;ESCOLA MUNICIPAL PROFESSOR ANTONIO DA GRACA MACHADO;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;1,0;;;1,0;8;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;;5,0
24001260;COLEGIO DIOCESANO SANTA LUZIA;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;54;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;40;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;
24001929;ESCOLA MUNICIPAL JOSE BENJAMIM;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;9;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;3;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;;1,0;3,4;5,4
24003697;COLEGIO FUTURO;2408003;Mossoró;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;11;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;11;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;1,0;;;
24001295;COLEGIO LIRIOS LTDA;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;26;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;23;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;
24002763;ESCOLA MUNICIPAL DR JOSE GONCALVES;2408003;Mossoró;24;RN;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;11;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;1;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;4,5;4,8
24001279;COLEGIO DOM BOSCO LTDA;2408003;Mossoró;24;RN;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;11;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;11;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;1,0;;;
24003212;ESCOLA MUNICIPAL PROFESSOR ANTONIO FAGUNDES;2408003;Mossoró;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;10;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;1;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;4,3;5,4
